proteinID	Result_Value	Result_Type	Dose	DoseUnit	Repeat	Temperature	ProjectName	ExperimentName	SampleGroup	SampleName
Protein_28	8899.2	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_28	6516.9	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_28	1140	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	823.2	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	1303.4	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	1310	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	3732.3	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	3772.2	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	9892.4	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	12318	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	15586	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	7514.4	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_28	474.58	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	449.99	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	1048.4	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	1230.2	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	2605	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	2648.5	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	11491	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	12304	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	19382	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_28	18168	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_29	1377.1	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	1100.8	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	1540.9	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	2419.9	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	3279.6	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	4006.2	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	7247.2	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	14949	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	16246	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_29	15992	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	4436.5	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	6946	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	6545.8	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	7881	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	8941.6	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	16062	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	19147	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	18465	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	21839	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	25144	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_30	5486.9	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	5868.7	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	8104.6	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	8565.4	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	15685	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	12697	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	19958	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	20448	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	21766	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	24622	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_30	8793.5	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	6549.1	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	7296.2	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	7553	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	11671	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	19486	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	22200	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	28861	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	31205	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	21533	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_30	676.02	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	677.67	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	386.29	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	800.71	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	786.42	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	994.17	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	1604.4	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	2086.3	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	1373.8	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	2596	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_30	4940.6	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	3267.2	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	3466.3	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	4519.9	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	7140.5	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	7644.3	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	11227	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	12271	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	14233	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	10462	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_30	5858.5	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	5398.1	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	7710.8	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	6409.8	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	10301	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	10497	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	15995	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	13947	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	23434	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_30	16741	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_31	1112.3	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	780.48	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	1050.1	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	1807.5	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	3221	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	3202.5	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	6247.1	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	12594	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	13974	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	17867	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_31	1418.6	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	1128.3	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	1098.6	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	918.58	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	1542.4	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	3255.9	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	5629.1	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	8745.9	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	10862	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_31	9682.5	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	7246.2	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	12540	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	11422	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	16359	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	19938	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	58450	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	104220	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	136690	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	149100	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	164160	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_32	12159	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	13457	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	19371	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	27322	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	49491	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	52863	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	154290	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	217870	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	222300	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	229670	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_32	14772	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	13332	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	18215	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	12295	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	24571	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	46675	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	118580	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	127280	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	136840	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	100410	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_32	12481	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	16469	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	18311	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	12455	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	23019	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	33884	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	71540	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	131530	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	80761	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	122470	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_32	10026	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	8498.6	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	12847	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	9122.7	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	18742	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	26480	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	80934	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	112990	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	119880	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	90617	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_32	5793.1	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	5107.3	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	8700.6	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	8480.2	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	14893	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	20901	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	50533	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	49872	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	73193	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_32	57424	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	8547.9	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	13530	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	14396	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	20757	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	26512	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	61202	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	119780	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	153380	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	178610	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	213940	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_33	12695	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	13043	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	22598	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	34775	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	51620	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	55867	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	186560	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	297320	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	301250	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	330770	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_33	13814	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	15217	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	16766	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	20022	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	35058	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	65616	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	185770	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	225460	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	255590	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	196530	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_33	14111	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	17977	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	16979	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	16842	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	31236	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	43003	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	134010	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	217710	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	165350	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	223860	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_33	12203	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	8735.1	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	12219	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	16930	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	31366	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	47615	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	176430	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	247610	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	290870	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	206420	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_33	9748.5	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	9993.6	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	16088	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	17232	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	29545	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	41980	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	139250	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	133170	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	219210	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_33	146530	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_34	2903.7	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	2774.5	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	1845.2	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	1692.8	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	1579.4	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	4349.1	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	6669.8	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	9743.9	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	12562	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	17796	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_34	2399.7	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	1837	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	2233.8	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	2594.1	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	4275.1	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	4880.1	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	7074	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	9920.2	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	10794	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	11517	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_34	5352.3	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_34	2528.6	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
