proteinID	Result_Value	Result_Type	Dose	DoseUnit	Repeat	Temperature	ProjectName	ExperimentName	SampleGroup	SampleName
Protein_5	117510000	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	123190000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	100240000	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	153170000	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	55074000	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	1006400	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	685150	Intensity	100	nM	1	61.8	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	349720	Intensity	100	nM	1	64.7	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	713400	Intensity	100	nM	1	66.2	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	211010	Intensity	100	nM	1	67	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_5	45240000	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	87713000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	80143000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	72969000	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	84717000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	129430000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	39824000	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	439440	Intensity	0	nM	1	64.7	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_5	203690	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	82309000	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	136160000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	143030000	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	126050000	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	188060000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	144060000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	158300000	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	137180000	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	46778000	Intensity	1000000	nM	1	61.8	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	1254500	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	1221300	Intensity	1000000	nM	1	66.2	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	405040	Intensity	1000000	nM	1	67	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_6	76670000	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	130690000	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	157020000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	100430000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	238640000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	140110000	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	145870000	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	162500000	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	29533000	Intensity	100000	nM	1	61.8	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	941150	Intensity	100000	nM	1	64.7	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	291980	Intensity	100000	nM	1	66.2	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	221460	Intensity	100000	nM	1	67	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_6	87355000	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	159840000	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	181670000	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	174110000	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	247700000	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	180060000	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	121860000	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	191450000	Intensity	1000	nM	1	58.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	32783000	Intensity	1000	nM	1	61.8	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	1842800	Intensity	1000	nM	1	64.7	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	298720	Intensity	1000	nM	1	66.2	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	2104700	Intensity	1000	nM	1	67	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_6	89685000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	153240000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	163060000	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	177900000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	198360000	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	220940000	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	152590000	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	158140000	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	31797000	Intensity	100	nM	1	61.8	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	1958100	Intensity	100	nM	1	64.7	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	2348300	Intensity	100	nM	1	66.2	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	873410	Intensity	100	nM	1	67	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_6	91208000	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	158860000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	125290000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	145400000	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	203490000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	201070000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	101340000	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	142460000	Intensity	0	nM	1	58.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	17100000	Intensity	0	nM	1	61.8	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	6859000	Intensity	0	nM	1	64.7	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	1540100	Intensity	0	nM	1	66.2	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_6	918170	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	178500000	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	295750000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	343400000	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	416180000	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	482060000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	645030000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	346420000	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	25977000	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	1.4e+07	Intensity	1000000	nM	1	61.8	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	6883900	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	5114100	Intensity	1000000	nM	1	66.2	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	2139600	Intensity	1000000	nM	1	67	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_7	157670000	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	296520000	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	442560000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	277110000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	428580000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	383370000	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	335190000	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	19496000	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	8094600	Intensity	100000	nM	1	61.8	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	6319400	Intensity	100000	nM	1	64.7	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	2709500	Intensity	100000	nM	1	66.2	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	3176400	Intensity	100000	nM	1	67	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_7	283820000	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	618290000	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	429810000	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	378630000	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	637770000	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	692410000	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	421860000	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	20862000	Intensity	1000	nM	1	58.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	12897000	Intensity	1000	nM	1	61.8	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	8491600	Intensity	1000	nM	1	64.7	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	3790200	Intensity	1000	nM	1	66.2	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	7490000	Intensity	1000	nM	1	67	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_7	213770000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	315980000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	426630000	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	333350000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	316470000	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	613070000	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	317730000	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	21812000	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	11645000	Intensity	100	nM	1	61.8	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	7209500	Intensity	100	nM	1	64.7	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	7365100	Intensity	100	nM	1	66.2	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	3126600	Intensity	100	nM	1	67	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_7	149640000	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	386610000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	239260000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	216450000	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	268600000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	466570000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	231370000	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	7379800	Intensity	0	nM	1	58.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	9847400	Intensity	0	nM	1	61.8	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	9680400	Intensity	0	nM	1	64.7	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	5758600	Intensity	0	nM	1	66.2	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_7	4192100	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	23100000	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	27930000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	26291000	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	20970000	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	22962000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	11466000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	781450	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	351720	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	72808	Intensity	1000000	nM	1	66.2	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_8	13549000	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	27626000	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	40343000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	22495000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	25876000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	9809900	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	2588100	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_8	19443000	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	39540000	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	33498000	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	32189000	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	29852000	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	16223000	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	1555900	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_8	21691000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	34660000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	26880000	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	30725000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	17430000	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	18977000	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	1338500	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_8	7065500	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	32123000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	24125000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	19397000	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	24240000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	14119000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	664700	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_8	113120	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	168020000	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	180880000	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	192590000	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	189760000	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	252880000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	269670000	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	167570000	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	49660000	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	11964000	Intensity	1000000	nM	1	61.8	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	3996300	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	4055100	Intensity	1000000	nM	1	66.2	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	168190	Intensity	1000000	nM	1	67	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_9	136280000	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	156830000	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	180200000	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	162390000	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	230490000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	219850000	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	163040000	Intensity	100000	nM	1	54.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	46586000	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	7359400	Intensity	100000	nM	1	61.8	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	2348400	Intensity	100000	nM	1	64.7	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	5167600	Intensity	100000	nM	1	66.2	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	4073000	Intensity	100000	nM	1	67	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_9	170680000	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	241570000	Intensity	1000	nM	1	37.6	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	201820000	Intensity	1000	nM	1	39	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	242190000	Intensity	1000	nM	1	41.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	214430000	Intensity	1000	nM	1	44.9	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	242380000	Intensity	1000	nM	1	49.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	172270000	Intensity	1000	nM	1	54.1	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	35287000	Intensity	1000	nM	1	58.5	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	6786900	Intensity	1000	nM	1	61.8	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	3692500	Intensity	1000	nM	1	64.7	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	3096100	Intensity	1000	nM	1	66.2	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	4049500	Intensity	1000	nM	1	67	Project_1	Experiment_1	1uM	1uM_1000nM_1
Protein_9	187650000	Intensity	100	nM	1	37	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	204520000	Intensity	100	nM	1	37.6	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	210850000	Intensity	100	nM	1	39	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	247530000	Intensity	100	nM	1	41.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	162850000	Intensity	100	nM	1	44.9	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	237230000	Intensity	100	nM	1	49.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	157070000	Intensity	100	nM	1	54.1	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	43784000	Intensity	100	nM	1	58.5	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	4538200	Intensity	100	nM	1	61.8	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	3711400	Intensity	100	nM	1	64.7	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	4683500	Intensity	100	nM	1	66.2	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	4641400	Intensity	100	nM	1	67	Project_1	Experiment_1	0.1uM	0.1uM_100nM_1
Protein_9	104020000	Intensity	0	nM	1	37	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	168920000	Intensity	0	nM	1	37.6	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	180110000	Intensity	0	nM	1	39	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	178310000	Intensity	0	nM	1	41.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	194950000	Intensity	0	nM	1	44.9	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	290130000	Intensity	0	nM	1	49.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	143730000	Intensity	0	nM	1	54.1	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	30669000	Intensity	0	nM	1	58.5	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	7281900	Intensity	0	nM	1	61.8	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	3560300	Intensity	0	nM	1	64.7	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	3054100	Intensity	0	nM	1	66.2	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_9	2441600	Intensity	0	nM	1	67	Project_1	Experiment_1	DMSO	DMSO_0nM_1
Protein_10	1875700	Intensity	1000000	nM	1	37	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	4108900	Intensity	1000000	nM	1	37.6	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	6435000	Intensity	1000000	nM	1	39	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	5932400	Intensity	1000000	nM	1	41.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	10939000	Intensity	1000000	nM	1	44.9	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	2656200	Intensity	1000000	nM	1	49.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	1713800	Intensity	1000000	nM	1	54.1	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	153890	Intensity	1000000	nM	1	58.5	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	233930	Intensity	1000000	nM	1	64.7	Project_1	Experiment_1	1000uM	1000uM_1000000nM_1
Protein_10	3910600	Intensity	100000	nM	1	37	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	4686200	Intensity	100000	nM	1	37.6	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	7798600	Intensity	100000	nM	1	39	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	3727400	Intensity	100000	nM	1	41.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	10326000	Intensity	100000	nM	1	44.9	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	4264500	Intensity	100000	nM	1	49.1	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	183870	Intensity	100000	nM	1	58.5	Project_1	Experiment_1	100uM	100uM_100000nM_1
Protein_10	2538800	Intensity	1000	nM	1	37	Project_1	Experiment_1	1uM	1uM_1000nM_1
